ID_RANDOM,CFMST_OPEN_TYPE,CFMST_SEX,AGE,CFMST_BINS_CODE,CFMST_CUST_VIP,CFMST_TOUT_CODE,CFMST_DMCL_ZIP_CODE,CFMST_COMM_ZIP_CODE,CFMST_NOTICE_TEL_FLAG,CFMST_SEND_DM_CODE,CFMST_CRT_DATE,CFMST_CHG_DATE,CFMST_SEND_AT_CODE,CFMST_SEND_AT_CSH,CFMST_BINS_CODE_JCIC
8015,1,M,34,061700,DD,  ,236  ,236  ,3,0,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
8015,1,M,34,061700,DD,  ,236  ,236  ,3,0,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
4000,1,M,31,060000,DD,05,111  ,111  ,3,0,2020-06-29 00:00:00.0000000,2020-10-23 00:00:00.0000000,1,0,0615I0
4000,1,M,31,060000,DD,05,111  ,111  ,3,0,2020-06-29 00:00:00.0000000,2020-10-23 00:00:00.0000000,1,0,0615I0
5912,1,M,45,0615I0,DD,05,234  ,234  ,3,0,2008-01-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615I0
5912,1,M,45,0615I0,DD,05,234  ,234  ,3,0,2008-01-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615I0
1769975,1,M,30,060000,DD,05,234  ,234  ,3,0,2023-05-24 00:00:00.0000000,2023-05-26 00:00:00.0000000,1,0,061700
1769975,1,M,30,060000,DD,05,234  ,234  ,3,0,2023-05-24 00:00:00.0000000,2023-05-26 00:00:00.0000000,1,0,061700
3644,1,F,66,061500,DD,01,234  ,234  ,1,1,2007-10-26 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,061500
2541,1,M,65,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
939,1,M,55,060000,CC,05,402  ,402  ,3,1,2010-06-11 00:00:00.0000000,2023-04-08 00:00:00.0000000,1,0,0615F0
96,1,F,55,061700,DD,  ,     ,411  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
96,1,F,55,061700,DD,  ,     ,411  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2217812,1,M,52,060000,AA,05,406  ,406  ,3,1,2005-06-01 00:00:00.0000000,2022-12-29 00:00:00.0000000,1,1,0615I0
2217812,1,M,52,060000,AA,05,406  ,406  ,3,1,2005-06-01 00:00:00.0000000,2022-12-29 00:00:00.0000000,1,1,0615I0
2217812,1,M,52,060000,AA,05,406  ,406  ,3,1,2005-06-01 00:00:00.0000000,2022-12-29 00:00:00.0000000,1,1,0615I0
2217812,1,M,52,060000,AA,05,406  ,406  ,3,1,2005-06-01 00:00:00.0000000,2022-12-29 00:00:00.0000000,1,1,0615I0
2217812,1,M,52,060000,AA,05,406  ,406  ,3,1,2005-06-01 00:00:00.0000000,2022-12-29 00:00:00.0000000,1,1,0615I0
2217812,1,M,52,060000,AA,05,406  ,406  ,3,1,2005-06-01 00:00:00.0000000,2022-12-29 00:00:00.0000000,1,1,0615I0
4263,1,M,43,061700,DD,  ,303  ,434  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
7639,1,M,98,061700,  ,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,1998-01-01 00:00:00.0000000,0,1,061700
6373,1,M,52,060000,DD,05,436  ,436  ,3,0,2017-10-26 00:00:00.0000000,2019-11-08 00:00:00.0000000,1,0,061620
2055,1,F,52,061700,DD,  ,551  ,551  ,0,1,2004-05-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061700
4129,1,F,52,0615I0,DD,05,408  ,408  ,3,0,2012-09-05 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,0615I0
4129,1,F,52,0615I0,DD,05,408  ,408  ,3,0,2012-09-05 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,0615I0
5547,1,F,39,060000,DD,05,402  ,414  ,3,0,2017-09-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061500
5118,1,F,39,060000,DD,05,412  ,412  ,3,0,2019-12-20 00:00:00.0000000,2023-05-17 00:00:00.0000000,1,0,0615F0
5118,1,F,39,060000,DD,05,412  ,412  ,3,0,2019-12-20 00:00:00.0000000,2023-05-17 00:00:00.0000000,1,0,0615F0
1230763,1,F,55,060000,DD,07,510  ,510  ,3,0,2023-05-31 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,0,061610
1230763,1,F,55,060000,DD,07,510  ,510  ,3,0,2023-05-31 00:00:00.0000000,2023-06-02 00:00:00.0000000,1,0,061610
1144160,1,M,24,060000,CC,05,408  ,408  ,3,0,2022-02-14 00:00:00.0000000,2022-08-04 00:00:00.0000000,1,0,0615F0
1144160,1,M,24,060000,CC,05,408  ,408  ,3,0,2022-02-14 00:00:00.0000000,2022-08-04 00:00:00.0000000,1,0,0615F0
6545,1,F,38,060000,DD,11,709  ,709  ,0,0,2019-12-03 00:00:00.0000000,2022-12-28 00:00:00.0000000,1,0,0615C0
4268,1,M,52,0615F0,DD,05,718  ,701  ,3,1,2012-11-01 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,0615F0
1861,1,F,48,060000,DD,05,711  ,711  ,3,0,2018-12-21 00:00:00.0000000,2018-12-28 00:00:00.0000000,0,0,0615G0
6088,1,M,46,060000,DD,05,717  ,717  ,3, ,2004-05-08 00:00:00.0000000,2023-06-13 00:00:00.0000000,1,1,0615C0
6088,1,M,46,060000,DD,05,717  ,717  ,3, ,2004-05-08 00:00:00.0000000,2023-06-13 00:00:00.0000000,1,1,0615C0
2857,1,F,51,060000,DD,05,406  ,406  ,3,0,2017-11-17 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061610
182,1,F,29,060000,DD,09,235  ,235  ,3,0,2011-04-21 00:00:00.0000000,2021-07-28 00:00:00.0000000,1,0,0615C0
5653,1,F,56,060000,DD,05,115  ,115  ,3,0,2004-10-18 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,1,0615I0
3686,1,F,27,060000,DD,05,235  ,235  ,0,0,2015-10-19 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,061410
1173,1,F,31,060000,DD,05,235  ,235  ,3,0,2015-05-20 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,0,061500
6255,1,M,56,061700,DD,05,100  ,100  ,0,0,2013-05-09 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061700
7932,1,M,43,060000,DD,05,334  ,334  ,3, ,2018-01-04 00:00:00.0000000,2022-08-26 00:00:00.0000000,0,0,061500
7932,1,M,43,060000,DD,05,334  ,334  ,3, ,2018-01-04 00:00:00.0000000,2022-08-26 00:00:00.0000000,0,0,061500
7558,1,M,63,060000,BB,  ,106  ,106  ,4,1,2004-05-08 00:00:00.0000000,2023-01-06 00:00:00.0000000,1,1,061700
7558,1,M,63,060000,BB,  ,106  ,106  ,4,1,2004-05-08 00:00:00.0000000,2023-01-06 00:00:00.0000000,1,1,061700
513359,1,F,47,060000,DD,05,408  ,408  ,3, ,2005-01-03 00:00:00.0000000,2023-04-13 00:00:00.0000000,1,1,0615I0
513359,1,F,47,060000,DD,05,408  ,408  ,3, ,2005-01-03 00:00:00.0000000,2023-04-13 00:00:00.0000000,1,1,0615I0
513359,1,F,47,060000,DD,05,408  ,408  ,3, ,2005-01-03 00:00:00.0000000,2023-04-13 00:00:00.0000000,1,1,0615I0
513359,1,F,47,060000,DD,05,408  ,408  ,3, ,2005-01-03 00:00:00.0000000,2023-04-13 00:00:00.0000000,1,1,0615I0
1151,1,M,60,061700,DD,  ,913  ,913  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
1151,1,M,60,061700,DD,  ,913  ,913  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
6902,1,F,68,060000,DD,03,111  ,231  ,3,1,2005-07-05 00:00:00.0000000,2021-02-02 00:00:00.0000000,0,1,061400
1846,1,F,24,060000,DD,05,320  ,320  ,3, ,2021-06-04 00:00:00.0000000,2022-03-11 00:00:00.0000000,1,0,0615H0
1846,1,F,24,060000,DD,05,320  ,320  ,3, ,2021-06-04 00:00:00.0000000,2022-03-11 00:00:00.0000000,1,0,0615H0
7261,1,M,47,061610,DD,01,330  ,330  ,0,1,2004-05-08 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,061610
6200,1,F,60,060000,CC,05,204  ,204  ,3,0,2020-10-14 00:00:00.0000000,2023-05-04 00:00:00.0000000,1,0,061610
6200,1,F,60,060000,CC,05,204  ,204  ,3,0,2020-10-14 00:00:00.0000000,2023-05-04 00:00:00.0000000,1,0,061610
6516,1,M,32,060000,DD,07,643  ,643  ,3,0,2015-09-14 00:00:00.0000000,2023-05-30 00:00:00.0000000,0,0,0615C0
6516,1,M,32,060000,DD,07,643  ,643  ,3,0,2015-09-14 00:00:00.0000000,2023-05-30 00:00:00.0000000,0,0,0615C0
5820,1,M,25,060000,DD,05,640  ,640  ,3,0,2020-10-20 00:00:00.0000000,2020-10-22 00:00:00.0000000,0,0,061610
4749,1,F,68,061700,DD,  ,976  ,976  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
8111,1,F,64,060000,DD,05,268  ,268  ,3,0,2020-03-31 00:00:00.0000000,2020-04-06 00:00:00.0000000,1,0,061700
8111,1,F,64,060000,DD,05,268  ,268  ,3,0,2020-03-31 00:00:00.0000000,2020-04-06 00:00:00.0000000,1,0,061700
3977,1,F,60,060000,DD,07,223  ,242  ,3,0,2017-07-04 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615F0
3977,1,F,60,060000,DD,07,223  ,242  ,3,0,2017-07-04 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615F0
2711,1,M,28,060000,CC,05,828  ,820  ,3,0,2018-02-14 00:00:00.0000000,2023-03-03 00:00:00.0000000,1,0,0615C0
2711,1,M,28,060000,CC,05,828  ,820  ,3,0,2018-02-14 00:00:00.0000000,2023-03-03 00:00:00.0000000,1,0,0615C0
2711,1,M,28,060000,CC,05,828  ,820  ,3,0,2018-02-14 00:00:00.0000000,2023-03-03 00:00:00.0000000,1,0,0615C0
2072075,1,F,19,060000,DD,05,806  ,806  ,3,0,2022-02-22 00:00:00.0000000,2023-01-06 00:00:00.0000000,1,0,0615G0
2072075,1,F,19,060000,DD,05,806  ,806  ,3,0,2022-02-22 00:00:00.0000000,2023-01-06 00:00:00.0000000,1,0,0615G0
3963,1,F,52,060000,DD,05,406  ,406  ,3,1,2014-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061500
5123,1,M,75,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5123,1,M,75,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5123,1,M,75,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5123,1,M,75,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5890,1,M,50,060000,DD,05,220  ,220  ,3,0,2021-12-03 00:00:00.0000000,2021-12-07 00:00:00.0000000,1,0,061300
5890,1,M,50,060000,DD,05,220  ,220  ,3,0,2021-12-03 00:00:00.0000000,2021-12-07 00:00:00.0000000,1,0,061300
7654,1,M,20,060000,DD,05,402  ,402  ,3,0,2019-07-11 00:00:00.0000000,2019-07-15 00:00:00.0000000,1,0,0615G0
7022,1,F,45,060000,DD,05,421  ,421  ,3,0,2019-06-17 00:00:00.0000000,2019-06-19 00:00:00.0000000,0,0,0615C0
1751086,1,F,53,060000,DD,05,812  ,830  ,3,0,2008-06-18 00:00:00.0000000,2021-09-02 00:00:00.0000000,1,0,0615I0
1751086,1,F,53,060000,DD,05,812  ,830  ,3,0,2008-06-18 00:00:00.0000000,2021-09-02 00:00:00.0000000,1,0,0615I0
1751086,1,F,53,060000,DD,05,812  ,830  ,3,0,2008-06-18 00:00:00.0000000,2021-09-02 00:00:00.0000000,1,0,0615I0
1751086,1,F,53,060000,DD,05,812  ,830  ,3,0,2008-06-18 00:00:00.0000000,2021-09-02 00:00:00.0000000,1,0,0615I0
1690364,1,F,27,060000,DD,05,300  ,300  ,3,0,2016-07-25 00:00:00.0000000,2023-03-17 00:00:00.0000000,1,0,0615C0
1690364,1,F,27,060000,DD,05,300  ,300  ,3,0,2016-07-25 00:00:00.0000000,2023-03-17 00:00:00.0000000,1,0,0615C0
1690364,1,F,27,060000,DD,05,300  ,300  ,3,0,2016-07-25 00:00:00.0000000,2023-03-17 00:00:00.0000000,1,0,0615C0
1690364,1,F,27,060000,DD,05,300  ,300  ,3,0,2016-07-25 00:00:00.0000000,2023-03-17 00:00:00.0000000,1,0,0615C0
264,1,M,39,130200,DD,05,832  ,832  ,1,0,2010-07-21 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061500
1735,1,F,34,0615G0,DD,05,904  ,904  ,3,1,2008-04-29 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,0615G0
5476,1,F,35,060000,DD,05,433  ,433  ,0,0,2011-04-01 00:00:00.0000000,2021-11-04 00:00:00.0000000,0,0,0615F0
5476,1,F,35,060000,DD,05,433  ,433  ,0,0,2011-04-01 00:00:00.0000000,2021-11-04 00:00:00.0000000,0,0,0615F0
5476,1,F,35,060000,DD,05,433  ,433  ,0,0,2011-04-01 00:00:00.0000000,2021-11-04 00:00:00.0000000,0,0,0615F0
6122,1,F,51,060000,DD,05,710  ,710  ,3,0,2022-08-12 00:00:00.0000000,2022-08-16 00:00:00.0000000,1,0,061500
6122,1,F,51,060000,DD,05,710  ,710  ,3,0,2022-08-12 00:00:00.0000000,2022-08-16 00:00:00.0000000,1,0,061500
6122,1,F,51,060000,DD,05,710  ,710  ,3,0,2022-08-12 00:00:00.0000000,2022-08-16 00:00:00.0000000,1,0,061500
1367927,1,F,31,060000,DD,05,235  ,235  ,3,0,2023-03-03 00:00:00.0000000,2023-04-06 00:00:00.0000000,1,0,061500
1367927,1,F,31,060000,DD,05,235  ,235  ,3,0,2023-03-03 00:00:00.0000000,2023-04-06 00:00:00.0000000,1,0,061500
1367927,1,F,31,060000,DD,05,235  ,235  ,3,0,2023-03-03 00:00:00.0000000,2023-04-06 00:00:00.0000000,1,0,061500
8261,1,F,25,060000,DD,05,220  ,220  ,3,0,2020-11-19 00:00:00.0000000,2020-11-23 00:00:00.0000000,1,0,061400
4727,1,F,39,060000,DD,05,238  ,238  ,3,0,2020-05-28 00:00:00.0000000,2020-06-01 00:00:00.0000000,1,0,0615G0
4727,1,F,39,060000,DD,05,238  ,238  ,3,0,2020-05-28 00:00:00.0000000,2020-06-01 00:00:00.0000000,1,0,0615G0
3696,1,M,52,060000,DD,05,300  ,300  ,3,0,2022-07-18 00:00:00.0000000,2022-07-20 00:00:00.0000000,1,0,061620
3696,1,M,52,060000,DD,05,300  ,300  ,3,0,2022-07-18 00:00:00.0000000,2022-07-20 00:00:00.0000000,1,0,061620
1319367,1,M,33,060000,DD,05,360  ,337  ,3,0,2023-02-14 00:00:00.0000000,2023-02-16 00:00:00.0000000,1,0,0615C0
1319367,1,M,33,060000,DD,05,360  ,337  ,3,0,2023-02-14 00:00:00.0000000,2023-02-16 00:00:00.0000000,1,0,0615C0
3992,1,F,34,060000,DD,05,350  ,350  ,3,0,2022-09-02 00:00:00.0000000,2022-09-06 00:00:00.0000000,1,0,061500
3992,1,F,34,060000,DD,05,350  ,350  ,3,0,2022-09-02 00:00:00.0000000,2022-09-06 00:00:00.0000000,1,0,061500
2104,1,M,37,060000,DD,05,435  ,435  ,3,0,2021-04-09 00:00:00.0000000,2021-04-13 00:00:00.0000000,1,0,0615C0
2104,1,M,37,060000,DD,05,435  ,435  ,3,0,2021-04-09 00:00:00.0000000,2021-04-13 00:00:00.0000000,1,0,0615C0
1963,1,M,39,060000,DD,05,406  ,406  ,3,0,2021-02-23 00:00:00.0000000,2021-02-26 00:00:00.0000000,1,0,0615C0
8227,1,M,,061700,  ,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,,0,1,061700
2969,1,F,,061700,  ,  ,     ,106  ,0,1,2004-05-08 00:00:00.0000000,,0,1,061700
4760,1,M,59,061700,DD,  ,60000,60000,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
7884,0,M,60,060000,DD,  ,401  ,411  ,3,0,2005-12-30 00:00:00.0000000,2021-11-30 00:00:00.0000000,0,1,061700
1384,0,F,90,060000,DD,  ,402  ,402  ,0,1,2005-12-30 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,060000
4893,0,F,47,060000,  ,  ,404  ,     ,0,1,2005-12-30 00:00:00.0000000,2005-12-30 00:00:00.0000000,0,1,060000
907,0,M,49,060000,DD,05,640  ,333  ,3,0,2005-12-30 00:00:00.0000000,2020-09-18 00:00:00.0000000,1,1,061300
907,0,M,49,060000,DD,05,640  ,333  ,3,0,2005-12-30 00:00:00.0000000,2020-09-18 00:00:00.0000000,1,1,061300
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
2093283,0,M,56,060000,BB,01,900  ,900  ,3,0,2005-12-30 00:00:00.0000000,2022-04-21 00:00:00.0000000,0,1,061700
6395,0,M,57,060000,DD,  ,900  ,900  ,0,1,2005-12-30 00:00:00.0000000,2018-04-02 00:00:00.0000000,0,1,060000
3437,0,M,43,0615I0,DD,01,704  ,704  ,0,0,2005-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,1,0615I0
3437,0,M,43,0615I0,DD,01,704  ,704  ,0,0,2005-12-30 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,1,0615I0
3244,1,F,29,060000,DD,05,105  ,105  ,3,0,2021-05-03 00:00:00.0000000,2021-05-06 00:00:00.0000000,1,0,0615G0
3244,1,F,29,060000,DD,05,105  ,105  ,3,0,2021-05-03 00:00:00.0000000,2021-05-06 00:00:00.0000000,1,0,0615G0
1604515,1,M,35,060000,DD,05,305  ,305  ,3,0,2023-05-29 00:00:00.0000000,2023-05-31 00:00:00.0000000,1,0,061500
1604515,1,M,35,060000,DD,05,305  ,305  ,3,0,2023-05-29 00:00:00.0000000,2023-05-31 00:00:00.0000000,1,0,061500
1601,1,M,63,060000,DD,01,106  ,330  ,3,0,2004-05-08 00:00:00.0000000,2022-08-16 00:00:00.0000000,0,1,061700
1449,1,M,58,061700,DD,01,220  ,220  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
3740,1,F,51,061700,DD,  ,     ,524  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2030,1,F,62,060000,DD,05,116  ,116  ,3,0,2018-06-15 00:00:00.0000000,2018-06-20 00:00:00.0000000,0,0,061610
3213,1,F,57,060000,DD,  ,204  ,204  ,0,1,2004-05-08 00:00:00.0000000,2023-03-22 00:00:00.0000000,1,1,0615I0
3213,1,F,57,060000,DD,  ,204  ,204  ,0,1,2004-05-08 00:00:00.0000000,2023-03-22 00:00:00.0000000,1,1,0615I0
3213,1,F,57,060000,DD,  ,204  ,204  ,0,1,2004-05-08 00:00:00.0000000,2023-03-22 00:00:00.0000000,1,1,0615I0
3213,1,F,57,060000,DD,  ,204  ,204  ,0,1,2004-05-08 00:00:00.0000000,2023-03-22 00:00:00.0000000,1,1,0615I0
6199,1,F,73,061700,DD,05,114  ,114  ,0,0,2012-09-03 00:00:00.0000000,2022-10-01 00:00:00.0000000,0,0,061700
2565,1,M,46,061700,DD,  ,     ,112  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
3099,1,F,47,061700,DD,  ,     ,     ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
1492,1,F,60,060000,BB,05,330  ,330  ,3,0,2011-04-13 00:00:00.0000000,2021-03-03 00:00:00.0000000,0,0,0615C0
1492,1,F,60,060000,BB,05,330  ,330  ,3,0,2011-04-13 00:00:00.0000000,2021-03-03 00:00:00.0000000,0,0,0615C0
8003,1,M,41,061700,DD,  ,241  ,241  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
2140863,1,F,31,060000,DD,05,712  ,234  ,3,0,2020-07-06 00:00:00.0000000,2020-07-08 00:00:00.0000000,1,0,061610
1172669,1,F,37,060000,DD,05,367  ,300  ,3,0,2023-05-23 00:00:00.0000000,2023-06-01 00:00:00.0000000,1,0,0615C0
1172669,1,F,37,060000,DD,05,367  ,300  ,3,0,2023-05-23 00:00:00.0000000,2023-06-01 00:00:00.0000000,1,0,0615C0
5165,1,M,45,060000,AA,05,234  ,115  ,3,0,2022-06-10 00:00:00.0000000,2022-11-02 00:00:00.0000000,1,0,061700
5165,1,M,45,060000,AA,05,234  ,115  ,3,0,2022-06-10 00:00:00.0000000,2022-11-02 00:00:00.0000000,1,0,061700
3789,1,M,62,060000,DD,05,234  ,234  ,3,0,2018-02-22 00:00:00.0000000,2022-09-16 00:00:00.0000000,0,0,061700
1763,1,F,38,061500,DD,01,913  ,913  ,3,1,2010-03-01 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061500
7126,1,M,50,061700,DD,01,830  ,830  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
6520,1,M,46,0615E0,CC,  ,403  ,403  ,3,0,2004-05-08 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,0615E0
6520,1,M,46,0615E0,CC,  ,403  ,403  ,3,0,2004-05-08 00:00:00.0000000,2022-05-16 00:00:00.0000000,0,1,0615E0
6267,1,F,44,061500,DD,05,710  ,710  ,3,0,2004-05-08 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,1,061500
6267,1,F,44,061500,DD,05,710  ,710  ,3,0,2004-05-08 00:00:00.0000000,2017-07-13 00:00:00.0000000,0,1,061500
7082,1,M,46,0615F0,DD,05,724  ,709  ,3,0,2013-04-19 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,0615F0
5154,1,F,36,061500,DD,05,508  ,508  ,0,1,2006-06-29 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061500
828084,1,M,7,060000,DD,05,220  ,220  ,3,0,2019-02-15 00:00:00.0000000,2019-02-19 00:00:00.0000000,1,0,061700
397,1,F,31,060000,DD,09,804  ,247  ,3,0,2020-06-11 00:00:00.0000000,2020-06-15 00:00:00.0000000,1,0,061700
5015,1,M,61,061500,DD,05,105  ,105  ,3,0,2007-11-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061500
320,1,M,60,061700,DD,  ,     ,248  ,0,1,2004-05-08 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,1,061700
5101,1,F,55,060000,DD,05,242  ,242  ,3, ,2013-12-10 00:00:00.0000000,2022-03-16 00:00:00.0000000,0,0,061700
5101,1,F,55,060000,DD,05,242  ,242  ,3, ,2013-12-10 00:00:00.0000000,2022-03-16 00:00:00.0000000,0,0,061700
674565,1,M,44,060000,DD,05,251  ,251  ,3,0,2014-07-16 00:00:00.0000000,2021-12-20 00:00:00.0000000,1,0,0615F0
983670,1,F,20,060000,DD,05,251  ,251  ,3,0,2021-08-19 00:00:00.0000000,2021-08-21 00:00:00.0000000,1,0,0615G0
1318,1,F,46,060000,DD,05,806  ,806  ,3, ,2004-06-17 00:00:00.0000000,2021-12-31 00:00:00.0000000,1,1,061500
1318,1,F,46,060000,DD,05,806  ,806  ,3, ,2004-06-17 00:00:00.0000000,2021-12-31 00:00:00.0000000,1,1,061500
6181,1,M,41,061100,DD,09,108  ,108  ,3,0,2011-05-03 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061100
6181,1,M,41,061100,DD,09,108  ,108  ,3,0,2011-05-03 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061100
1646115,1,F,61,060000,DD,05,231  ,231  ,3, ,2013-11-26 00:00:00.0000000,2021-04-19 00:00:00.0000000,1,0,061700
1646115,1,F,61,060000,DD,05,231  ,231  ,3, ,2013-11-26 00:00:00.0000000,2021-04-19 00:00:00.0000000,1,0,061700
4329,1,M,44,060000,DD,05,231  ,104  ,3,0,2016-10-06 00:00:00.0000000,2018-02-12 00:00:00.0000000,1,0,061500
376,1,M,51,0615I0,DD,05,833  ,833  ,3,1,2006-10-20 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,0615I0
376,1,M,51,0615I0,DD,05,833  ,833  ,3,1,2006-10-20 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,0615I0
4869,1,M,30,060000,DD,05,704  ,704  ,3,0,2021-05-14 00:00:00.0000000,2021-05-18 00:00:00.0000000,1,0,061300
4869,1,M,30,060000,DD,05,704  ,704  ,3,0,2021-05-14 00:00:00.0000000,2021-05-18 00:00:00.0000000,1,0,061300
7485,1,F,22,060000,DD,11,701  ,701  ,3,0,2021-12-06 00:00:00.0000000,2021-12-08 00:00:00.0000000,1,0,061410
774,1,F,88,061700,DD,07,200  ,200  ,3,0,2011-02-15 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,0,061700
2747,1,F,48,060000,DD,05,830  ,830  ,3,0,2015-07-09 00:00:00.0000000,2018-02-12 00:00:00.0000000,0,0,061620
801737,1,F,22,060000,DD,05,243  ,243  ,3,0,2021-10-06 00:00:00.0000000,2021-10-08 00:00:00.0000000,1,0,061410
5128,1,M,67,0615C0,DD,01,820  ,820  ,0,1,2004-05-08 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,0615C0
5128,1,M,67,0615C0,DD,01,820  ,820  ,0,1,2004-05-08 00:00:00.0000000,2015-10-12 00:00:00.0000000,0,1,0615C0
121,1,M,32,060000,DD,01,820  ,820  ,3,0,2015-06-11 00:00:00.0000000,2019-06-13 00:00:00.0000000,1,0,0615G0
121,1,M,32,060000,DD,01,820  ,820  ,3,0,2015-06-11 00:00:00.0000000,2019-06-13 00:00:00.0000000,1,0,0615G0
456060,1,F,40,060000,DD,07,111  ,104  ,1,1,2012-09-04 00:00:00.0000000,2022-12-17 00:00:00.0000000,1,0,0615G0
456060,1,F,40,060000,DD,07,111  ,104  ,1,1,2012-09-04 00:00:00.0000000,2022-12-17 00:00:00.0000000,1,0,0615G0
